image,meanB,meanG,meanR,modeB,modeG,modeR
1.0-10_batch1.jpg,-33.69222399999998,11.126495999999996, 82.06595200000004, -34.03, 12.129999999999995,81.93
1.75-2_batch2.jpg,-40.208480000000016,-5.445472000000007, 77.83366399999996, -40.43000000000001, -4.430000000000007,79.57
0.75-8_batch3.jpg,-39.128528,9.383647999999987, 81.71768000000002, -39.46, 11.139999999999986,81.34
0.25-6_batch1.jpg,-17.90203200000001,23.908655999999993, 77.10527999999995, -16.680000000000007, 26.319999999999997,79.32
1.5-9_batch2.jpg,-34.148671999999976,1.3104640000000034, 79.40056000000001, -34.41, 2.5900000000000034,79.59
1.0-7_batch1.jpg,-33.394431999999995,11.522879999999992, 82.764672, -33.760000000000005, 12.319999999999991,82.47999999999999
1.5-9_batch3.jpg,-42.269631999999994,-3.6398399999999977, 80.62731199999999, -42.64, -2.4399999999999977,80.75999999999999
0.75-8_batch2.jpg,-41.01936000000002,9.434143999999991, 82.38912000000002, -41.34, 10.259999999999993,81.46000000000001
1.75-2_batch3.jpg,-41.435936000000005,-7.940319999999999, 76.536144, -41.67, -7.469999999999999,78.13
2.0-8_batch2.jpg,-37.140432000000004,-1.7178719999999874, 80.201584, -37.42, -1.4199999999999875,81.58
1.25-1_batch2.jpg,-42.24529599999998,0.10689600000001025, 78.449632, -42.53, 1.2700000000000102,79.67
0.75-5_batch1.jpg,-35.533391999999985,10.445392000000012, 79.43096, -35.959999999999994, 11.080000000000013,79.64
2.0-5_batch1.jpg,-17.55398400000001,31.882287999999985, 86.18662400000001, -30.980000000000004, -1.1800000000000068,79.22
0.5-1_batch1.jpg,-40.22912000000001,12.966304000000003, 77.54998399999997, -41.19, 15.810000000000002,80.81
0.25-3_batch1.jpg,-19.230128000000015,22.817056000000008, 74.612352, -18.730000000000004, 25.27000000000001,76.27000000000001
1.75-7_batch2.jpg,-40.753296,-5.3550879999999905, 77.42364800000001, -41.010000000000005, -4.009999999999991,78.99000000000001
0.5-9_batch3.jpg,-37.30867200000001,15.225520000000014, 82.38584, -37.92, 17.080000000000013,83.08
1.5-1_batch1.jpg,-41.893008,-5.663167999999986, 75.05428799999999, -42.24, -5.639999999999986,78.16
1.25-4_batch3.jpg,-40.17790399999999,0.26817599999998976, 76.696736, -40.52, 0.4799999999999897,76.47999999999999
1.25-4_batch2.jpg,-42.78596799999999,0.6774720000000023, 79.485632, -43.08, 1.5600000000000025,80.64
0.5-4_batch1.jpg,-37.63572800000001,16.298272000000004, 81.492672, -38.18000000000001, 18.620000000000005,84.02000000000001
