image,meanB,meanG,meanR,modeB,modeG,modeR
0.75-1_batch2.jpg,0.18137014395582726,41.42139207521828, 67.80134557757371, 0.0, 41.705842847548695,68.87385210246495
0.75-9_batch2.jpg,0.18445781710914455,40.882857219610486, 64.9367944055944, 0.0, 41.705842847548695,66.43356643356643
1.0-6_batch1.jpg,0.17110729427111646,40.134816020561146, 81.1179775689603, 0.0, 39.83722424502034,81.84298272203698
0.75-10_batch3.jpg,0.20761480302427376,41.311107843137265, 69.15272072072072, 0.0, 42.27941176470589,68.31831831831832
0.25-7_batch1.jpg,13.589230973871732,50.1767693014103, 60.301798002219755, 13.68171021377672, 51.361102000655954,61.26526082130966
0.75-9_batch1.jpg,0.2893227396158101,41.01193562966514, 69.58198918362092, 0.0, 41.90919674039581,70.30646407416945
0.25-9_batch3.jpg,13.521023400936038,50.684097768331576, 60.91162298025134, 13.455538221528862, 51.40807651434644,61.93895870736085
1.0-4_batch1.jpg,0.246280038449215,39.31648868778281, 76.75437002614, 0.0, 40.0775694893342,78.41998257333721
0.75-10_batch1.jpg,0.30418831168831173,41.71246534653466, 73.17325456498389, 0.0, 42.07920792079208,73.30827067669172
0.5-1_batch3.jpg,0.6159896753698003,44.584229528117184, 63.721218301843834, 0.0, 45.56808209005603,65.55884361484179
0.5-10_batch1.jpg,0.6626013986013988,44.895172213800834, 69.40339022611231, 0.0, 45.67323535227049,70.75127644055434
1.0-10_batch1.jpg,0.20192606878817101,39.36748885586924, 75.44646249646193, 0.0, 39.48206325620887,77.27144070195301
1.0-4_batch2.jpg,0.1624824355971897,37.85265071770335, 61.6193309352518, 0.0, 38.27751196172249,62.05035971223022
0.5-3_batch3.jpg,0.27564945978391364,44.49824136039496, 71.53871101871103, 0.0, 45.049369171695005,71.72557172557174
0.25-9_batch2.jpg,13.604892435365468,52.52366587524283, 73.00912031119755, 14.044047239067988, 52.44981653356356,73.35370936371214
0.25-7_batch3.jpg,13.331462996824179,50.162494244556996, 59.441516488316225, 13.858146472909253, 50.911004407024926,60.27516925092815
0.5-7_batch2.jpg,0.9793771077167228,45.19969226630801, 65.66129122155131, 0.0, 45.99865501008743,66.1867162099396
0.5-3_batch2.jpg,0.49837698179682915,44.58524990078054, 65.83032144511348, 0.0, 45.83939674560127,67.39231125521076
0.75-4_batch3.jpg,0.21635591182364733,41.17866376021798, 66.96360349854228, 0.0, 42.30245231607629,68.5131195335277
0.75-5_batch2.jpg,0.1874379970544919,41.55447581787521, 66.49156544378698, 0.0, 41.88870151770658,67.45562130177514
1.0-2_batch1.jpg,0.2152878868446241,39.032757106872985, 79.53297337006427, 0.0, 40.15833033465275,79.88980716253444
0.75-9_batch3.jpg,0.2247145538978362,41.161490572413335, 71.57719307314552, 0.0, 41.96796647969183,72.88705091754976
1.0-3_batch3.jpg,0.15134372243457808,38.85857708458308, 65.39949307290483, 0.0, 38.992201559688056,66.09130138541903
0.5-1_batch1.jpg,0.49139935603473506,44.20976833720544, 62.44650571108623, 0.0, 44.80584135413209,63.15789473684211
0.5-10_batch2.jpg,0.9369373549883989,44.59079936642027, 61.41125411968778, 0.0, 45.73653643083421,61.79531656548136
1.0-1_batch1.jpg,0.15232653061224488,38.85482045454545, 74.96546206896552, 0.0, 39.63068181818181,75.0
0.75-3_batch1.jpg,0.3109520400858984,41.64722145976294, 70.82744290567024, 0.0, 42.42046163443543,71.33524954272275
0.5-3_batch1.jpg,0.6698200873362447,44.42358142332108, 68.29570428396572, 0.0, 45.10524557300368,69.03304773561811
1.0-3_batch2.jpg,0.1583476980465299,38.06293667845466, 62.66212354684295, 0.0, 38.43330886768533,62.229313881923865
1.0-2_batch2.jpg,0.1898040775733466,38.353118746232674, 70.35453167133043, 0.0, 39.18022905364678,70.21114220300177
0.75-8_batch3.jpg,0.1725261190359075,40.758707621683655, 69.6168223733938, 0.0, 41.92263552285155,71.80650037792896
0.5-8_batch2.jpg,0.7914210889042042,44.666720860729235, 63.494738164684755, 0.0, 46.02510460251047,65.290554184429
0.75-2_batch2.jpg,0.21025561209218796,41.632642275866786, 71.26543971450421, 0.0, 41.85187717978528,72.64848330359419
