R,G,B
70.47834701386924,37.57164084058586,0.6428801028608164
69.62921030285877,36.93483336871152,0.0
69.62921030285877,36.93483336871152,0.0
69.62921030285877,36.93483336871152,0.0
69.62921030285877,36.93483336871152,0.0
69.62921030285877,36.93483336871152,0.0
69.62921030285877,36.93483336871152,0.0
69.62921030285877,36.93483336871152,0.0
69.62921030285877,36.93483336871152,0.0
70.47834701386924,37.57164084058586,0.6428801028608164
71.32748372487971,38.2084483124602,1.2857602057216329
71.32748372487971,38.2084483124602,1.2857602057216329
71.32748372487971,38.2084483124602,1.2857602057216329
71.32748372487971,38.2084483124602,1.2857602057216329
70.47834701386924,37.57164084058586,0.6428801028608164
69.62921030285877,36.93483336871152,0.0
69.62921030285877,36.93483336871152,0.0
69.62921030285877,36.93483336871152,0.0
69.62921030285877,36.93483336871152,0.0
70.47834701386924,37.57164084058586,0.6428801028608164
70.47834701386924,37.57164084058586,0.6428801028608164
70.47834701386924,37.57164084058586,0.6428801028608164
70.47834701386924,37.57164084058586,0.6428801028608164
70.47834701386924,37.57164084058586,0.6428801028608164
71.32748372487971,36.29802589683719,0.0
71.32748372487971,36.29802589683719,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,37.57164084058586,0.0
70.47834701386924,37.57164084058586,0.6428801028608164
70.47834701386924,37.57164084058586,0.6428801028608164
70.47834701386924,37.57164084058586,0.0
71.32748372487971,38.2084483124602,0.0
73.02575714690066,38.2084483124602,0.0
73.02575714690066,38.2084483124602,0.0
73.02575714690066,38.84525578433453,0.0
72.17662043589019,38.2084483124602,0.0
73.02575714690066,38.84525578433453,0.0
73.87489385791113,39.48206325620887,0.0
74.7240305689216,40.11887072808321,0.6428801028608164
74.7240305689216,40.11887072808321,0.6428801028608164
73.02575714690066,38.2084483124602,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,37.57164084058586,0.0
73.02575714690066,38.2084483124602,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,37.57164084058586,0.0
73.02575714690066,38.2084483124602,0.0
73.02575714690066,38.2084483124602,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,37.57164084058586,0.0
73.02575714690066,38.2084483124602,0.0
73.87489385791113,38.84525578433453,0.6428801028608164
73.87489385791113,38.84525578433453,0.6428801028608164
73.87489385791113,38.84525578433453,0.6428801028608164
73.02575714690066,38.2084483124602,0.0
73.02575714690066,38.2084483124602,0.0
73.02575714690066,38.2084483124602,0.0
73.02575714690066,38.2084483124602,0.0
72.17662043589019,37.57164084058586,0.0
73.02575714690066,38.2084483124602,0.0
73.02575714690066,38.2084483124602,0.0
73.02575714690066,38.2084483124602,0.0
73.87489385791113,38.84525578433453,0.6428801028608164
73.87489385791113,38.84525578433453,0.6428801028608164
73.02575714690066,38.2084483124602,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,37.57164084058586,0.0
73.87489385791113,38.84525578433453,0.6428801028608164
73.87489385791113,38.84525578433453,0.6428801028608164
72.17662043589019,37.57164084058586,0.0
73.02575714690066,38.84525578433453,0.0
73.02575714690066,38.84525578433453,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,37.57164084058586,0.0
73.02575714690066,38.2084483124602,0.0
73.87489385791113,38.2084483124602,1.9286403085824493
73.02575714690066,37.57164084058586,1.2857602057216329
73.02575714690066,37.57164084058586,1.2857602057216329
73.02575714690066,37.57164084058586,1.2857602057216329
73.87489385791113,38.84525578433453,0.6428801028608164
73.02575714690066,38.2084483124602,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,37.57164084058586,0.0
72.17662043589019,38.2084483124602,0.0
72.17662043589019,38.2084483124602,0.0
73.02575714690066,38.2084483124602,0.0
73.02575714690066,38.2084483124602,0.0
