image,meanB,meanG,meanR,modeB,modeG,modeR
0.75-2_batch1.jpg,0.24001493620993672,40.0352331258306, 71.15223549014165, 0.0, 40.28817234384836,71.64676478755902
0.5-6_batch1.jpg,0.7140963072378139,44.17323476523477, 70.89843964421853, 0.5908419497784343, 45.55444555444556,74.7141041931385
1.75-5_batch3.jpg,0.15243812122393294,31.610698450536354, 60.191776099511316, 0.0, 30.98927294398093,59.30697467792091
1.75-5_batch2.jpg,0.16216536599822187,31.86011981253822, 64.18496434634976, 0.0, 31.786999932079063,62.57579432452099
0.25-1_batch1.jpg,14.074696931807253,49.86817503454629, 58.51579029802045, 15.00432817158796, 51.52332697242877,60.039155971285616
1.5-3_batch1.jpg,0.1913260826577022,32.76890049287332, 65.22340209267561, 0.0, 32.96922871986146,66.51718983557548
1.25-6_batch3.jpg,0.22442473604826546,34.60122141152404, 63.026326199261995, 0.0, 34.98124786907603,63.46863468634686
1.75-8_batch1.jpg,0.18404558184451955,31.47681830663616, 59.63290411568409, 0.0, 31.775089898659697,60.73414905450501
2.0-2_batch2.jpg,0.16978021308980212,31.320520969441525, 74.93167257383966, 0.0, 31.612223393045312,76.79324894514768
0.75-2_batch2.jpg,0.21075963302752296,41.13035626297578, 74.96056859504134, 0.0, 42.35294117647059,77.68595041322314
1.75-8_batch3.jpg,0.13539798293250577,31.248950369588172, 60.40666905187836, 0.0, 30.887011615628296,61.04651162790698
1.25-6_batch1.jpg,0.1821102615694165,34.97416630434782, 65.43484848484849, 0.0, 36.07336956521739,67.42424242424242
1.5-3_batch3.jpg,0.22986838256800232,33.059422595803824, 61.8653943950786, 0.0, 33.9532728837117,62.20095693779904
0.5-6_batch2.jpg,1.2023909145248053,44.84144256984748, 65.01644880785415, 1.1954572624028692, 46.16007558374949,66.61991584852734
0.25-1_batch3.jpg,14.341811998840694,50.93362972741073, 60.025872116018476, 15.071007632112837, 52.86779750511518,61.30520764667106
0.25-1_batch2.jpg,14.444353329781567,51.206948078994614, 73.5579800285307, 15.34363345764518, 51.059245960502686,75.32097004279602
1.75-5_batch1.jpg,0.14484494382022473,31.04510793237971, 61.151068493150696, 0.0, 31.014304291287385,62.32876712328768
0.5-6_batch3.jpg,0.35528863910076275,44.376161272627535, 71.38051867219916, 0.0, 45.66648381788261,71.57676348547717
1.5-3_batch2.jpg,0.20858302347816854,32.77965988643714, 68.91115416551342, 0.0, 33.63760511751599,71.40880154995848
1.75-8_batch2.jpg,0.12121268548152458,31.32190731674603, 61.397689631176064, 0.0, 31.98980618335457,61.93458594293668
0.75-2_batch3.jpg,0.2026440472584066,40.44476756533131, 70.45296870891401, 0.0, 41.577604633524096,71.78543255324743
2.0-2_batch3.jpg,0.15344746772591858,30.897001226993865, 64.89581130221129, 0.0, 30.67484662576687,64.12776412776412
1.5-4_batch2.jpg,0.19401517198378887,32.86379154570559, 65.83301072456186, 0.0, 33.7746937619486,65.91681925189643
0.5-1_batch3.jpg,0.7350848798296318,43.79390572069927, 67.68767570256156, 0.0, 45.91524386096184,69.38572494404377
2.0-5_batch3.jpg,0.15637488771334462,30.496715780833163, 64.4170748942523, 0.0, 30.781859224297147,64.94152774321971
0.75-5_batch3.jpg,0.22593327321911633,40.14553676620639, 68.15070537742994, 0.0, 41.01761784912592,68.92198939661701
1.0-10_batch2.jpg,0.17794003455635735,37.88601017708122, 68.04528255902514, 0.0, 39.07999185833504,70.06854531607007
0.25-6_batch2.jpg,13.614566512798993,51.62930942741468, 72.89029671574178, 13.84809064204784, 52.70387507229613,73.89580973952435
1.75-2_batch1.jpg,0.18783451991533578,31.835063162024323, 59.88146328437916, 0.0, 31.77716751667321,60.74766355140187
1.5-9_batch1.jpg,0.1808836047557198,32.81340806266459, 61.82592729864575, 0.0, 33.4256195556756,62.722736992159646
1.0-7_batch3.jpg,0.17640857058996184,39.01229228796977, 69.27087211841786, 0.0, 39.471020848795625,70.61392865809269
1.0-7_batch2.jpg,0.16420472912301706,38.29896792723791, 68.46199745093041, 0.0, 38.77453326950695,69.58959979607444
0.25-6_batch3.jpg,14.197353468617273,50.62332661529343, 59.23606001304631, 15.290231241151488, 52.16360403082395,60.66536203522504
0.75-8_batch1.jpg,0.2734043409211223,40.72013830602998, 74.26267531734837, 0.0, 42.0355524573022,77.00987306064879
1.0-10_batch3.jpg,0.14479848590497058,38.969088962666845, 70.79055287384921, 0.0, 39.636831763669626,72.40607116198059
2.0-8_batch1.jpg,9.347796963123644,54.4310947368421, 99.1113, 0.0, 30.921052631578945,90.234375
0.75-5_batch2.jpg,0.19729390609390612,41.33439671457906, 68.6880957605985, 0.0, 41.88911704312115,71.072319201995
1.25-1_batch1.jpg,0.18098829328404195,35.824362891105345, 68.49176029181865, 0.0, 37.50512365077197,71.91245440333506
2.0-5_batch2.jpg,0.17075110517117303,31.343945248449423, 70.96143815401126, 0.0, 31.439366935196407,71.63938824792058
0.5-1_batch2.jpg,1.068960753532182,43.87131163287087, 62.90641530054646, 1.1773940345368916, 45.02401280683032,64.20765027322405
1.5-4_batch3.jpg,0.215003929838014,32.971066852923556, 61.21969119311751, 0.0, 34.124925164637794,63.1650441476115
1.5-4_batch1.jpg,0.18320530850747752,32.40774583803144, 66.65693949451111, 0.0, 32.831465145585994,67.39851927495532
1.25-1_batch3.jpg,0.2001697979079923,35.369218799750804, 67.07246997660515, 0.0, 35.50910223575829,67.84507408370159
2.0-8_batch3.jpg,0.16231762933199398,30.57151164548265, 67.30185214007781, 0.0, 30.91721058055651,67.70428015564202
1.0-10_batch1.jpg,0.21553291502711902,39.24847815828984, 74.53888109495296, 0.0, 39.894187459784085,74.42258340461933
1.75-2_batch2.jpg,0.13234292542069104,31.336526121696377, 66.39386051230028, 0.0, 31.960663798401963,67.71493786457013
0.75-8_batch3.jpg,0.19996300020108587,40.25729000411353, 71.19836431226767, 0.0, 41.341011929247216,70.89750398300585
0.25-6_batch1.jpg,14.478750292169847,50.7844082278481, 62.352527472527484, 15.192832099727308, 52.215189873417714,63.87362637362637
1.5-9_batch2.jpg,0.1660807117890054,33.15178235168435, 73.06936355710548, 0.0, 33.97193932056121,73.23452484742808
1.0-7_batch1.jpg,0.23393856655290102,39.43484536082474, 75.85574044032445, 0.0, 39.94845360824742,75.60834298957126
