R,G,B
78,52,0
78,52,0
79,52,1
79,52,1
78,51,0
78,51,0
78,51,0
78,51,0
78,51,0
78,51,0
78,51,0
78,51,0
76,52,0
77,53,0
78,54,0
78,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
79,53,0
79,53,0
77,53,0
77,53,0
77,53,0
77,53,0
79,53,0
79,53,0
80,54,0
80,54,0
82,54,0
82,54,0
81,53,0
81,53,0
80,52,0
80,52,0
83,52,1
83,52,1
81,52,1
81,52,1
81,52,1
80,51,0
80,51,0
80,51,0
80,51,0
81,52,1
81,53,0
81,53,0
81,53,0
81,53,0
81,53,0
82,54,0
82,54,0
82,54,0
80,53,2
79,52,1
80,53,2
81,54,3
81,53,0
81,53,0
82,54,0
81,53,0
81,53,0
81,53,0
82,54,0
82,54,0
82,53,2
82,53,2
82,53,2
82,53,2
81,53,0
81,53,0
81,53,0
81,53,0
81,53,0
81,53,0
81,53,0
81,53,0
81,53,0
82,54,0
82,54,0
82,54,0
82,54,0
82,54,0
81,53,0
81,53,0
81,53,0
81,53,0
82,54,0
82,54,0
82,54,0
82,54,0
82,54,0
82,54,0
82,54,0
82,54,0
82,54,0
82,54,0
81,53,0
81,53,0
81,53,0
81,53,0
82,54,0
82,54,0
81,53,0
81,53,0
81,53,0
82,54,0
82,54,0
83,55,1
82,54,0
82,54,0
81,53,0
80,52,0
79,50,0
80,51,0
81,52,1
81,52,1
81,53,0
82,54,0
82,54,0
82,54,0
81,53,0
81,53,0
82,54,0
82,54,0
82,54,0
82,54,0
82,54,0
82,54,0
82,54,0
82,54,0
82,54,0
82,54,0
81,53,0
81,53,0
82,54,0
82,54,0
81,53,0
81,53,0
81,53,0
82,54,0
82,54,0
82,54,0
83,55,1
83,55,1
80,54,0
80,54,0
79,53,0
79,53,0
79,53,0
79,53,0
79,53,0
79,53,0
79,53,0
79,53,0
82,54,0
82,54,0
81,53,0
82,54,0
83,55,1
83,55,1
82,54,0
81,53,0
79,53,0
79,53,0
81,53,0
81,53,0
81,53,0
82,54,0
82,54,0
82,54,0
82,54,0
82,54,0
83,55,1
82,54,0
81,53,0
81,53,0
81,53,0
82,54,0
82,54,0
82,54,0
83,55,1
82,54,0
82,54,0
81,53,0
79,53,0
79,53,0
80,54,0
80,54,0
79,53,0
79,53,0
79,53,0
79,53,0
82,54,0
82,54,0
82,54,0
82,54,0
83,55,1
83,55,1
82,54,0
82,54,0
79,53,0
79,53,0
79,53,0
79,53,0
79,53,0
79,53,0
80,54,0
80,54,0
83,55,1
83,55,1
83,55,1
82,54,0
82,54,0
81,53,0
81,53,0
81,53,0
79,53,0
79,53,0
80,54,0
80,54,0
80,54,0
79,53,0
79,53,0
79,53,0
80,54,0
79,53,0
79,53,0
79,53,0
80,54,0
79,53,0
79,53,0
79,53,0
79,53,0
79,53,0
79,53,0
79,53,0
79,53,0
79,53,0
79,53,0
79,53,0
78,51,0
78,51,0
78,51,0
78,51,0
78,51,0
79,52,1
78,51,0
78,51,0
78,51,0
78,51,0
77,53,0
78,54,0
78,54,0
78,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
79,53,0
79,53,0
78,52,0
77,53,0
77,53,0
77,53,0
77,53,0
79,53,0
79,53,0
79,53,0
79,53,0
82,54,0
82,54,0
81,53,0
81,53,0
81,53,0
