R,G,B
83,50,0
83,50,0
83,50,0
83,50,0
82,51,0
82,51,0
82,51,0
81,50,0
81,50,0
81,50,0
82,51,0
82,51,0
84,51,1
83,50,0
83,50,0
83,50,0
82,49,0
83,50,0
84,51,1
84,51,1
84,51,1
84,51,1
86,51,1
86,51,1
86,51,1
85,50,0
84,49,0
85,50,0
86,51,1
86,51,1
86,51,1
86,51,1
85,52,2
85,52,2
84,51,1
84,51,1
84,51,1
84,51,1
84,51,1
84,51,1
84,51,1
83,50,0
83,50,0
83,50,0
84,51,1
84,51,1
83,50,0
82,49,0
82,49,0
82,49,0
82,49,0
82,49,0
83,50,0
83,50,0
83,50,0
83,50,0
83,50,0
83,50,0
83,50,0
82,49,0
82,49,0
83,50,0
84,51,1
84,51,1
84,51,1
83,50,0
85,50,0
86,51,1
86,51,1
85,50,0
85,50,0
85,50,0
88,51,1
88,51,1
88,51,1
88,51,1
87,50,0
87,50,0
88,51,1
89,52,2
86,51,1
86,51,1
85,50,0
85,50,0
85,50,0
85,50,0
85,50,0
85,50,0
86,51,1
86,51,1
86,51,1
86,51,1
86,51,1
86,51,1
86,51,1
85,50,0
86,51,1
86,51,1
86,52,0
86,52,0
86,52,0
87,53,0
87,53,0
87,53,0
86,52,0
86,52,0
86,52,0
86,52,0
88,51,0
88,51,0
88,51,0
88,51,0
86,52,0
86,52,0
86,52,0
86,52,0
86,52,0
86,52,0
86,52,0
86,52,0
86,51,1
87,52,2
87,52,2
87,52,2
86,51,1
86,51,1
86,51,1
86,51,1
84,51,1
83,50,0
85,50,0
85,50,0
85,50,0
85,50,0
85,50,0
86,51,1
86,51,1
85,50,0
87,50,0
87,50,0
87,50,0
87,50,0
87,50,0
87,50,0
84,49,0
84,49,0
84,49,0
85,50,0
88,51,1
88,51,1
87,50,0
87,50,0
87,50,0
87,50,0
87,50,0
87,50,0
86,49,0
86,49,0
87,50,0
87,50,0
85,50,0
85,50,0
85,50,0
85,50,0
85,50,0
85,50,0
86,51,1
86,51,1
85,50,0
85,50,0
85,50,0
85,50,0
85,50,0
84,49,0
84,49,0
85,50,0
86,49,0
87,50,0
86,51,1
87,52,2
86,51,1
