R,G,B
84,57,0
84,57,0
85,58,1
85,58,1
85,58,1
84,57,0
84,57,0
85,58,1
85,58,1
85,58,1
85,58,1
85,58,1
85,58,1
85,58,1
85,58,1
85,58,1
84,57,0
84,57,0
85,58,1
85,58,1
85,59,0
85,59,0
85,59,0
85,59,0
85,59,0
85,59,0
86,60,0
87,61,1
86,60,0
85,59,0
85,59,0
85,59,0
88,60,0
87,59,0
87,59,0
88,60,0
89,61,1
88,60,0
89,59,0
89,59,0
89,59,0
89,59,0
88,60,0
89,61,1
89,61,1
89,61,1
89,61,0
88,60,0
88,60,0
88,60,0
89,61,0
89,61,0
89,61,0
88,60,0
88,60,0
88,60,0
85,59,0
86,60,0
86,60,0
86,60,0
85,59,0
84,58,0
85,59,0
85,59,0
87,59,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
88,60,0
89,61,1
89,61,1
89,61,0
89,61,0
87,62,0
87,62,0
87,62,0
87,62,0
86,60,0
87,61,1
87,61,1
87,61,1
86,60,0
86,60,0
86,60,0
86,60,0
86,60,0
86,60,0
86,60,0
86,60,0
87,61,1
87,61,1
86,60,0
85,59,0
86,61,0
86,61,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
86,63,1
85,62,0
86,61,0
87,62,0
87,62,0
87,62,0
88,60,0
88,60,0
88,60,0
88,60,0
89,61,0
88,60,0
88,60,0
89,61,0
89,61,0
88,60,0
86,60,0
86,60,0
86,60,0
86,60,0
85,59,0
85,59,0
85,59,0
86,60,0
86,60,0
85,59,0
85,59,0
85,59,0
87,59,0
88,60,0
88,60,0
89,61,1
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
88,63,0
88,63,0
88,63,0
88,63,0
88,63,1
88,63,1
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
86,61,0
87,62,0
87,62,0
88,63,0
88,63,0
88,63,0
88,63,0
89,64,0
87,65,0
86,64,0
86,64,0
86,64,0
87,65,0
87,65,0
88,63,0
87,62,0
87,62,0
88,63,0
88,63,0
88,63,0
87,62,0
87,62,0
87,62,0
87,62,0
88,63,1
87,62,0
87,62,0
88,63,1
88,63,1
88,63,1
87,62,0
86,61,0
87,62,0
87,62,0
86,61,0
86,61,0
86,61,0
87,62,0
88,63,1
88,63,1
88,63,0
88,63,0
88,63,0
88,63,0
90,62,1
89,61,0
89,61,0
89,61,0
89,61,0
89,61,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
87,62,0
90,62,2
89,61,1
89,61,0
88,60,0
88,59,0
89,60,0
90,61,0
88,59,0
89,60,0
90,61,0
90,61,0
90,61,0
89,61,0
90,62,1
