R,G,B
78,55,0
79,56,0
80,57,1
81,58,2
80,57,1
80,57,1
80,57,1
80,57,1
80,57,1
80,57,1
79,56,0
79,56,0
80,57,1
81,58,2
79,56,0
78,55,0
78,55,0
77,54,0
77,54,0
78,55,0
79,55,1
80,56,2
79,55,1
78,54,0
78,54,0
78,54,0
78,54,0
79,55,1
79,56,0
79,56,0
79,56,0
79,56,0
80,57,1
79,56,0
78,55,0
78,55,0
79,56,0
79,56,0
80,57,1
80,57,1
81,56,0
80,55,0
80,55,0
81,56,0
82,57,1
81,56,0
81,56,0
81,56,0
79,56,0
79,56,0
80,57,1
80,57,1
79,56,0
79,56,0
79,56,0
79,56,0
81,56,0
82,57,1
81,56,0
81,56,0
81,56,0
81,56,0
81,56,0
82,57,1
81,56,0
81,56,0
81,56,0
81,56,0
81,56,0
81,56,0
81,56,0
81,56,0
81,56,0
80,55,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
80,54,0
81,56,0
81,56,0
82,57,1
82,57,1
82,57,1
82,57,1
82,57,1
82,57,1
81,56,0
81,56,0
81,56,0
81,56,0
81,56,0
81,56,0
81,56,0
80,55,0
81,56,0
80,55,0
80,55,0
81,56,0
81,56,0
81,56,0
81,56,0
81,56,0
81,57,0
82,58,0
82,58,0
81,57,0
81,57,0
82,58,0
83,59,1
82,58,0
82,58,0
81,57,0
82,58,0
83,59,1
84,60,2
82,58,0
81,57,0
81,57,0
80,56,0
82,58,0
83,59,1
82,58,0
81,57,0
80,56,0
80,56,0
81,57,0
82,58,0
82,58,0
81,57,0
82,58,0
82,58,0
83,59,1
84,60,2
84,60,2
83,59,1
82,58,0
82,58,0
83,59,1
83,59,1
83,59,1
82,58,0
82,58,0
82,58,0
82,58,0
81,57,0
81,57,0
81,57,0
82,58,0
82,58,0
82,58,0
82,58,0
83,59,1
83,59,1
83,59,1
82,58,0
82,58,0
82,58,0
83,59,1
82,58,0
82,58,0
82,58,0
82,58,0
82,58,0
81,57,0
81,57,0
81,57,0
82,58,0
83,59,1
84,60,2
84,60,2
83,59,1
82,58,0
81,57,0
81,57,0
82,58,0
82,58,0
82,58,0
82,58,0
82,58,0
82,58,0
82,58,0
82,58,0
81,57,0
81,57,0
81,57,0
82,58,0
83,59,1
82,58,0
81,57,0
80,56,0
82,58,0
81,57,0
81,57,0
83,59,1
83,59,1
82,58,0
82,58,0
83,59,1
83,59,1
83,59,1
83,59,1
81,57,0
81,57,0
82,58,0
83,59,1
84,60,2
83,59,1
82,58,0
82,58,0
81,57,0
81,57,0
81,57,0
82,58,0
82,58,0
83,59,1
83,59,1
84,60,2
