R,G,B
85,65,0
84,64,0
82,61,0
82,61,0
82,61,0
82,61,0
83,62,0
83,62,0
83,62,0
83,62,0
85,62,0
86,63,1
87,64,2
87,64,2
88,63,1
85,62,0
85,63,0
84,64,0
85,65,0
85,65,0
86,66,1
86,66,1
87,65,0
87,65,0
87,65,0
87,65,0
90,66,0
90,66,0
90,66,0
90,66,0
89,65,0
89,65,0
92,66,0
92,66,0
92,66,0
92,66,0
92,66,0
91,65,0
89,65,0
88,64,0
89,65,0
89,65,0
89,65,0
89,65,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
89,67,1
89,67,1
89,67,1
89,67,1
90,66,0
90,66,0
90,65,1
91,66,2
91,66,2
91,66,2
91,67,1
90,66,0
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
90,66,0
89,65,0
89,65,0
89,64,0
89,64,0
89,64,0
88,63,0
88,63,0
89,64,0
89,64,0
89,64,0
89,64,0
89,64,0
89,64,0
88,63,0
89,64,0
89,64,0
89,64,0
89,64,0
88,64,0
89,65,0
90,66,0
91,67,1
91,67,1
88,64,0
89,65,0
91,67,1
90,66,0
88,64,0
89,65,0
91,67,1
94,70,4
90,66,0
88,64,0
89,65,0
90,66,0
90,66,0
90,66,0
90,66,0
90,66,0
90,66,0
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
90,66,0
90,66,0
90,66,0
90,66,0
91,67,1
91,67,1
92,68,2
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
90,66,0
90,66,0
90,66,0
89,65,0
90,66,0
91,67,1
91,67,1
91,67,1
90,66,0
90,66,0
90,66,0
90,66,0
90,66,0
90,66,0
91,67,1
91,67,1
92,68,2
91,67,1
90,66,0
90,66,0
90,66,0
90,66,0
90,66,0
91,67,1
91,67,1
92,68,2
91,67,1
90,66,0
91,67,1
91,67,1
91,67,1
91,66,2
91,66,2
91,67,1
92,68,2
91,67,1
90,66,0
90,66,0
90,66,0
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
92,68,2
92,68,2
91,67,1
90,66,0
89,65,0
89,65,0
89,65,0
89,65,0
89,65,0
89,65,0
89,65,0
90,66,0
90,66,0
91,67,1
90,66,0
89,65,0
89,65,0
90,66,0
91,67,1
91,67,1
91,67,1
91,67,1
91,68,0
91,68,0
91,68,0
91,68,0
90,67,0
91,68,0
91,68,0
90,67,0
90,66,0
89,65,0
90,66,0
90,66,0
90,67,0
90,67,0
90,67,0
90,67,0
90,66,0
90,66,0
90,66,0
90,66,0
89,65,0
89,65,0
88,64,0
88,64,0
89,65,0
89,65,0
90,66,0
90,66,0
90,66,0
90,66,0
90,66,0
90,66,0
89,65,0
89,65,0
89,65,0
89,65,0
89,65,0
89,65,0
84,64,0
84,64,0
82,61,0
82,61,0
82,61,0
83,62,0
83,62,0
84,63,1
83,62,0
83,62,0
85,62,0
86,63,1
86,63,1
86,63,1
87,62,0
87,62,0
85,63,0
84,64,0
85,65,0
86,66,1
86,66,1
86,66,1
87,65,0
87,65,0
87,65,0
87,65,0
90,66,0
90,66,0
90,66,0
90,66,0
89,65,0
89,65,0
92,66,0
92,66,0
92,66,0
92,66,0
92,66,0
92,66,0
90,66,0
89,65,0
89,65,0
89,65,0
89,65,0
89,65,0
87,65,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
88,66,0
89,67,1
89,67,1
89,67,1
89,67,1
90,66,0
90,66,0
90,65,1
91,66,2
91,66,2
91,66,2
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
91,67,1
90,66,0
89,65,0
89,64,0
89,64,0
89,64,0
