R,G,B
84,67,0
84,67,0
84,67,0
84,67,0
84,67,0
85,68,1
85,68,1
85,68,1
84,67,0
84,67,0
85,68,1
85,68,1
85,68,1
85,68,1
85,68,1
85,68,1
84,67,0
86,69,2
86,69,2
86,69,2
86,69,2
87,70,3
86,69,2
85,68,1
87,70,3
87,70,3
87,70,3
87,70,3
87,70,3
87,70,3
88,71,4
88,71,4
90,71,4
90,71,4
90,71,4
90,71,4
90,71,4
90,71,4
90,71,4
90,71,4
90,71,4
90,71,4
90,71,4
90,71,4
90,71,4
90,71,4
90,71,4
90,71,4
91,72,4
91,72,4
91,72,4
90,71,3
89,70,2
89,70,2
89,70,2
89,70,2
89,70,2
89,70,2
89,70,2
89,70,2
89,70,2
91,72,4
91,72,4
90,71,3
90,71,3
90,71,3
90,71,3
91,72,4
91,72,4
91,72,4
90,71,3
90,71,3
89,70,2
89,70,2
90,71,3
90,71,3
90,71,3
90,71,3
89,70,2
88,69,1
89,70,3
89,70,3
88,69,1
88,69,1
89,70,2
89,70,2
90,71,3
90,71,3
90,72,1
90,72,1
90,72,1
90,72,1
90,72,1
91,73,2
91,73,2
91,73,2
91,73,2
91,73,2
91,73,2
91,73,2
91,73,2
91,73,2
91,73,2
91,73,2
90,72,1
90,72,1
91,73,2
91,73,2
91,73,2
92,74,3
92,74,3
92,74,3
91,73,2
91,73,2
91,72,4
91,72,4
91,72,4
92,73,5
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
92,73,5
92,73,5
92,73,5
91,72,4
90,71,3
91,72,5
91,72,5
91,72,4
91,72,4
91,72,4
90,71,3
90,71,3
90,71,3
90,72,1
90,72,1
90,71,3
91,72,4
91,72,4
91,72,4
90,71,3
90,71,3
90,71,3
90,71,3
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
92,73,5
92,73,5
92,73,5
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
90,71,3
90,71,3
90,71,3
90,71,3
90,71,3
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
92,73,5
92,73,5
91,72,4
91,72,4
91,72,4
92,73,5
93,74,6
92,73,5
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
92,73,5
92,73,5
92,73,5
91,72,4
91,72,4
93,72,4
93,72,4
91,72,5
91,72,5
91,72,4
90,71,3
90,71,3
91,72,4
91,72,4
92,73,5
90,71,3
91,72,4
92,73,5
92,73,5
91,72,4
90,71,3
90,71,3
91,72,4
92,74,3
91,73,2
90,72,1
90,72,1
90,72,1
91,73,2
91,73,2
91,73,2
93,75,4
92,74,3
92,74,3
91,73,2
91,73,2
91,73,2
91,73,2
92,74,3
91,73,2
91,73,2
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
90,71,3
90,71,3
91,72,4
91,72,4
87,71,2
88,72,3
91,72,4
92,73,5
91,72,4
91,72,4
91,72,4
91,72,4
92,73,5
92,73,5
84,67,0
84,67,0
84,67,0
85,68,1
85,68,1
84,67,0
84,67,0
84,67,0
84,67,0
85,68,1
85,68,1
85,68,1
85,68,1
85,68,1
85,68,1
85,68,1
85,68,1
86,69,2
86,69,2
86,69,2
86,69,2
87,70,3
87,70,3
86,69,2
86,69,2
86,69,2
86,69,2
87,70,3
87,70,3
87,70,3
88,71,4
88,71,4
90,71,4
90,71,4
90,71,4
90,71,4
91,72,5
91,72,5
91,72,5
90,71,4
90,71,4
90,71,4
90,71,4
90,71,4
90,71,4
90,71,4
90,71,4
90,71,4
90,71,3
90,71,3
90,71,3
89,70,2
89,70,2
89,70,2
89,70,2
90,71,3
90,71,3
90,71,3
89,70,2
89,70,2
89,70,2
90,71,3
90,71,3
90,71,3
90,71,3
90,71,3
90,71,3
90,71,3
90,71,3
91,72,4
90,71,3
90,71,3
90,71,3
90,71,3
90,71,3
90,71,3
90,71,3
90,71,3
90,71,3
90,71,3
90,71,4
90,71,4
89,70,2
89,70,2
89,70,2
89,70,2
90,71,3
90,71,3
90,72,1
91,73,2
91,73,2
91,73,2
90,72,1
90,72,1
91,73,2
92,74,3
93,75,4
93,75,4
92,74,3
91,73,2
91,73,2
91,73,2
91,73,2
91,73,2
91,73,2
91,73,2
92,74,3
92,74,3
92,74,3
92,74,3
92,74,3
92,74,3
92,74,3
92,74,3
91,72,4
92,73,5
92,73,5
92,73,5
92,73,5
91,72,4
91,72,4
91,72,4
91,72,4
92,73,5
93,74,6
93,74,6
92,73,5
91,72,4
91,72,5
91,72,5
91,72,4
92,73,5
91,72,4
91,72,4
91,72,4
91,72,4
91,73,2
91,73,2
90,71,3
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
92,73,5
91,72,4
91,72,4
91,72,4
91,72,4
92,73,5
92,73,5
92,73,5
92,73,5
92,73,5
91,72,4
91,72,4
91,72,4
91,72,4
90,71,3
90,71,3
90,71,3
90,71,3
90,71,3
90,71,3
91,72,4
91,72,4
91,72,4
91,72,4
92,73,5
92,73,5
92,73,5
92,73,5
92,73,5
92,73,5
91,72,4
92,73,5
93,74,6
92,73,5
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
92,73,5
92,73,5
92,73,5
91,72,4
91,72,4
93,72,4
93,72,4
91,72,5
91,72,5
91,72,4
91,72,4
92,73,5
92,73,5
93,74,6
93,74,6
91,72,4
91,72,4
91,72,4
91,72,4
90,71,3
90,71,3
90,71,3
92,73,5
92,74,3
92,74,3
91,73,2
90,72,1
91,73,2
91,73,2
91,73,2
91,73,2
92,74,3
92,74,3
92,74,3
91,73,2
91,73,2
91,73,2
92,74,3
92,74,3
91,73,2
91,73,2
91,72,4
91,72,4
91,72,4
91,72,4
91,72,4
90,71,3
91,72,4
91,72,4
92,73,5
