R,G,B
80,59,0
80,59,0
81,60,0
81,60,0
82,61,0
82,61,0
82,61,0
83,62,1
83,62,0
83,62,0
82,61,0
82,61,0
83,62,0
83,62,0
83,62,0
83,62,0
83,62,1
84,63,2
85,64,3
84,63,2
83,62,1
82,61,0
82,61,0
83,62,1
83,62,1
83,62,1
82,61,0
82,61,0
82,61,0
82,61,0
82,61,0
82,61,0
82,61,0
82,61,0
83,62,0
84,63,1
84,63,1
84,63,1
85,62,0
85,62,0
85,62,0
86,63,1
86,63,1
87,64,2
85,65,0
84,64,0
84,64,0
84,64,0
84,63,1
83,62,0
82,62,0
84,64,0
85,65,0
86,66,1
85,65,0
85,65,0
84,64,0
84,64,0
85,65,0
86,66,1
86,66,1
85,65,0
85,65,0
86,66,1
86,67,0
85,66,0
85,66,0
86,67,0
84,64,0
84,64,0
84,64,0
82,62,0
82,61,0
82,61,0
82,61,0
82,61,0
83,62,0
83,62,0
83,62,0
83,62,0
86,62,2
85,61,1
84,60,0
83,59,0
83,59,0
83,59,0
84,61,0
85,62,0
84,61,0
85,62,0
85,62,0
85,62,0
84,61,0
83,60,0
84,61,0
85,62,0
84,61,0
85,62,0
85,62,0
85,62,0
86,63,1
86,63,1
86,64,0
86,64,0
85,62,0
85,62,0
86,63,1
86,63,1
86,63,1
86,63,1
86,63,1
86,63,1
86,63,1
86,63,1
86,63,1
86,63,1
85,62,0
84,61,0
84,61,0
85,62,0
86,63,1
87,64,2
88,65,3
87,64,2
86,63,1
85,62,0
85,62,0
86,64,0
86,64,0
87,65,0
87,65,0
87,65,0
86,64,0
87,65,0
86,64,0
86,64,0
86,64,0
87,65,0
88,66,1
88,66,1
88,66,0
88,66,0
88,66,0
87,65,0
87,65,0
88,66,1
88,66,1
87,65,0
87,65,0
88,66,1
87,65,0
85,63,0
85,63,0
88,66,1
89,67,2
87,65,0
85,63,0
86,64,0
86,64,0
85,63,0
85,62,0
85,62,0
86,63,1
86,63,1
86,63,1
86,63,1
86,63,1
85,62,0
85,63,0
85,63,0
85,63,0
86,64,0
87,65,0
88,66,1
87,65,0
86,64,0
86,64,0
86,64,0
86,64,0
87,65,0
87,65,0
86,64,0
86,64,0
86,64,0
86,64,0
86,64,0
87,65,0
87,65,0
86,64,0
86,64,0
85,63,0
86,64,0
87,65,0
87,65,0
87,65,0
86,64,0
86,64,0
86,64,0
86,64,0
86,64,0
87,65,0
87,65,0
87,65,0
87,65,0
86,64,0
85,63,0
86,63,1
86,64,0
86,64,0
87,65,0
87,65,0
87,65,0
86,64,0
86,64,0
86,64,0
86,64,0
86,64,0
87,65,0
87,65,0
87,65,0
88,63,0
88,63,0
88,63,0
88,63,0
87,65,0
87,65,0
86,64,0
